sample	total	protocol	CHR13	post.t13	BF.13	factor.13	CHR18	post.t18	BF.18	factor.18	CHR21	post.t21	BF.21	factor.21	post.13	post.18	post.21
Individual_15302	198081	Protocol_5	0.03352164013711562	2.869077112485791e-41	-93.3519983982908	0.9418919601865177	0.02691828090528622	1.7207571986926895e-92	-211.29506412970235	0.9477418992359298	0.01344904357308374	1.2578037233316168e-69	-158.64900429327258	1.0265504384801176	1	1	1
Individual_15303	251042	Protocol_7	0.037177046071972024	3.0306335811752226e-52	-118.62565313532993	1.044601655988281	0.029142533918627162	1.0211928559691723e-107	-246.3556335397237	1.0260536526002024	0.012902223532317302	1.1491082460006886e-95	-218.60659763112722	0.9848122769842371	1	1	1
Individual_15304	25175	Protocol_1	0.037656405163853025	2.415247170961132e-19	-42.86731513679548	1.0580707008452215	0.0282025819265144	1.9479235258556474e-28	-63.80561865715785	0.9929597158317292	0.013704071499503475	5.201553161902803e-14	-30.58723403594538	1.0460164345762866	1	1	0.9999999999999476
Individual_15305	75640	Protocol_1	0.038630354309888947	2.757083067915917e-22	-49.64269878446045	1.085436750553095	0.028106821787414065	9.399004417225785e-52	-117.49382106508469	0.9895881819502982	0.013392384981491274	4.194337193912036e-35	-79.15674292642305	1.02222575161842	1	1	1
Individual_15306	644940	Protocol_5	0.03441095295686421	4.270515940303416e-40	-90.65166907070967	0.9668798960866036	0.02794368468384656	4.084183478430816e-102	-233.456557659941	0.9838444322318474	0.013012063137656215	1.6942619305013004e-149	-342.55793164934386	0.9931962110841168	1	1	1
Individual_15307	2307	Protocol_5	0.032509752925877766	3.234493918504784e-8	-17.24680823530368	0.9134599256863555	0.023840485478977026	1.7113402338039323e-8	-17.88340390084736	0.8393785274049633	0.018205461638491547	0.009419236864908939	-4.6555373274693705	1.3896025041609175	0.9999999676550609	0.9999999828865974	0.9905807631350914
Individual_15308	1469	Protocol_5	0.041524846834581346	1.1472647976505407e-4	-9.07284496633908	1.166766280572396	0.02654867256637168	2.9993003439288846e-6	-12.717128515881402	0.9347286867529769	0.010891763104152484	5.815869017425664e-5	-9.752277085686524	0.8313560833995881	0.9998852735202348	0.9999970006996561	0.9999418413098256
Individual_15311	16904	Protocol_7	0.03726928537624231	4.911206692937217e-22	-49.06535237194818	1.0471933984791022	0.028987221959299574	1.5466934066981285e-22	-50.220752679634955	1.0205854114511819	0.01283719829626124	3.5029215810409323e-13	-28.68000885118615	0.9798489735178689	1	1	0.9999999999996496
Individual_15313	4171	Protocol_5	0.034763845600575403	2.9699496639044284e-9	-19.634720829485804	0.9767954832285501	0.028050827139774633	1.0475084372092164e-8	-18.37426630608056	0.9876167160202275	0.015823543514744666	7.612378637527837e-4	-7.1798031538399085	1.207793360553879	0.9999999970300504	0.9999999895249156	0.999238762136247
Individual_15316	855027	Protocol_5	0.0329229369364944	2.5679028596303423e-48	-109.5809949058487	0.9250695813024162	0.027485681738705327	2.1069888033060306e-113	-259.4468556875648	0.967719012387575	0.013157479237497762	1.31796265085068e-157	-361.22977250213245	1.0042956591781929	1	1	1
Individual_15317	4761	Protocol_5	0.034026465028355386	2.281358899200274e-10	-22.20107965586728	0.9560765437694163	0.030035706784289014	1.1435668602304076e-7	-15.983943334017884	1.0575005845579608	0.01596303297626549	9.122758145224187e-4	-6.998655493216371	1.2184404349803561	0.9999999997718643	0.999999885643314	0.9990877241854775
Individual_15318	184263	Protocol_3	0.032106282867423196	3.508207331870745e-26	-58.61210724249601	0.9021232129634724	0.02692347351340204	2.1074346246011836e-54	-123.59412363162104	0.9479247211737418	0.013035715254825983	8.406726268690212e-69	-156.7493392848935	0.9950015507069433	1	1	1
Individual_15319	98387	Protocol_5	0.0341406893187108	1.2220399900206039e-34	-78.08737157652583	0.9592860209997579	0.027574781221096283	8.830632842389083e-64	-145.18721926999146	0.9708560371091485	0.013690833138524398	3.348757523323014e-39	-88.59222923828727	1.0450059653043282	1	1	1
Individual_15320	41896	Protocol_3	0.03258067595951881	4.324822544869681e-21	-46.88991584342081	0.9154527230228011	0.028451403475272103	8.737877569170461e-27	-60.002130191718464	1.0017202532531266	0.013199350773343518	1.2691431470286928e-23	-52.72111515347549	1.007491666630226	1	1	1
Individual_15324	146657	Protocol_5	0.03362267058510675	2.6925446514523377e-39	-88.81033191321627	0.9447307164737293	0.027860927197474378	2.1096054601316215e-72	-165.03962575128693	0.9809306972282513	0.012778114921210715	3.213520592450021e-70	-160.0135894156681	0.9753392056495882	1	1	1
Individual_15327	105987	Protocol_5	0.032654948248370085	1.620368759251791e-41	-93.9233350602474	0.917539627823626	0.0279185183088492	1.0945151097658478e-62	-142.6699643225687	0.9829583716353032	0.01255814392331135	7.861608819458067e-59	-133.79052921674315	0.9585490656578917	1	1	1
Individual_15328	31112	Protocol_5	0.03452044227307791	5.623849451235107e-24	-53.53502584669083	0.9699563298841798	0.02802777063512471	9.057420008406971e-31	-69.17655357059843	0.986804939979122	0.012921059398302905	1.6214939253745634e-20	-45.56835395942269	0.9862499975464168	1	1	1
Individual_15329	4659	Protocol_7	0.0317664734921657	3.707540821598287e-15	-33.228407589395616	0.8925752398558959	0.0300493668169135	7.4022937188930476e-9	-18.721475915349718	1.05798152854204	0.012663661729984975	1.9364360967082007e-6	-13.154659401474214	0.9666031217043048	0.9999999999999964	0.9999999925977061	0.9999980635639032
